x,y,phi_LBM,phi_exact,error
0.010101010101010102,0.5353535353535354,0.025316735547848933,0.03153244070824834,0.006215705160399404
0.010101010101010102,0.5454545454545455,0.025213481967685265,0.031404988882959665,0.006191506915274401
0.010101010101010102,0.5555555555555556,0.025084727986637405,0.031245914895952766,0.006161186909315362
0.010101010101010102,0.5656565656565657,0.024930602877274145,0.031055378921248437,0.006124776043974291
0.010101010101010102,0.5757575757575758,0.024751261301226898,0.030833572812422154,0.006082311511195256
0.010101010101010102,0.5858585858585859,0.024546883151326516,0.030580719909423817,0.006033836758097301
0.010101010101010102,0.595959595959596,0.024317673367946633,0.030297074813693314,0.005979401445746681
0.010101010101010102,0.6060606060606061,0.024063861729731094,0.029982923131798483,0.0059190614020673896
0.010101010101010102,0.6161616161616162,0.02378570261890668,0.029638581187853497,0.005852878568946816
0.010101010101010102,0.6262626262626263,0.02348347476140528,0.029264395705007287,0.0057809209436020075
0.010101010101010102,0.6363636363636365,0.023157480942042858,0.02886074345632274,0.005703262514279883
0.010101010101010102,0.6464646464646465,0.022808047695024557,0.02842803088539814,0.0056199831903735835
0.010101010101010102,0.6565656565656566,0.022435524970067608,0.027966693697112938,0.00553116872704533
0.010101010101010102,0.6666666666666667,0.022040285774455024,0.027477196418909847,0.0054369106444548225
0.010101010101010102,0.6767676767676768,0.021622725791353648,0.02696003193305513,0.00533730614170148
0.010101010101010102,0.686868686868687,0.02118326297475058,0.026415720980347876,0.005232458005597296
0.010101010101010102,0.696969696969697,0.020722337121380684,0.025844811635778196,0.0051224745143975126
0.010101010101010102,0.7070707070707072,0.020240409420036756,0.02524787875666215,0.005007469336625395
0.010101010101010102,0.7171717171717172,0.019737961978670605,0.024625523403809198,0.004887561425138593
0.010101010101010102,0.7272727272727273,0.019215497329709275,0.023978372236304838,0.004762874906595563
0.010101010101010102,0.7373737373737375,0.018673537914025436,0.023307076880518106,0.00463353896649267
0.010101010101010102,0.7474747474747475,0.018112625544013144,0.022612313273968985,0.004499687729955841
0.010101010101010102,0.7575757575757577,0.017533320846231125,0.02189478098471671,0.004361460138485585
0.010101010101010102,0.7676767676767677,0.016936202684084006,0.02115520250695394,0.004218999822869933
0.010101010101010102,0.7777777777777778,0.016321867561017386,0.02039432253351639,0.004072454972499005
0.010101010101010102,0.787878787878788,0.015690929004704823,0.019612907206040274,0.003921978201335451
0.010101010101010102,0.797979797979798,0.01504401693270301,0.018811743343522643,0.0037677264108196325
0.010101010101010102,0.8080808080808082,0.014381777000045585,0.017991637650061287,0.003609860650015702
