x,y,phi_LBM,phi_exact,error
0.02531645569620253,0.6708860759493671,0.06326696001517743,0.06827325100446828,0.005006290989290854
0.02531645569620253,0.6835443037974683,0.06171068814910312,0.06660382229100918,0.004893134141906064
0.02531645569620253,0.6962025316455696,0.06005622277333859,0.06482907924439896,0.00477285647106037
0.02531645569620253,0.7088607594936709,0.05830616504027364,0.06295182809818457,0.004645663057910934
0.02531645569620253,0.7215189873417721,0.05646326597325999,0.06097503717228849,0.0045117711990285
0.02531645569620253,0.7341772151898734,0.05453042206820366,0.058901832179484845,0.004371410111281185
0.02531645569620253,0.7468354430379747,0.052510670660360484,0.05673549128300502,0.004224820622644537
0.02531645569620253,0.7594936708860759,0.05040718506314581,0.05447943991308769,0.004072254849941885
0.02531645569620253,0.7721518987341772,0.04822326948600302,0.05213724535066971,0.003913975864666686
0.02531645569620253,0.7848101265822784,0.045962353738552474,0.049712611086781565,0.0037502573482290913
0.02531645569620253,0.7974683544303798,0.043627987728336474,0.047209370966566896,0.003581383238230422
0.02531645569620253,0.810126582278481,0.04122383575944897,0.0446314831271852,0.00340764736773623
0.02531645569620253,0.8227848101265822,0.038753670639117346,0.04198302373918353,0.003229353100066182
0.02531645569620253,0.8354430379746836,0.03622136759876457,0.03926818056123299,0.0030468129624684204
0.02531645569620253,0.8481012658227848,0.03363089803497389,0.036491246318421384,0.0028603482834474933
0.02531645569620253,0.8607594936708861,0.030986323073643945,0.03365661191457266,0.002670288840928712
0.02531645569620253,0.8734177215189873,0.028291786956390078,0.030768759489325368,0.0024769725329352905
0.02531645569620253,0.8860759493670886,0.02555151024027272,0.027832255330948623,0.0022807450906759015
0.02531645569620253,0.8987341772151899,0.022769782780457652,0.024851742656101662,0.00208195987564401
0.02531645569620253,0.9113924050632911,0.01995095642538151,0.021831934267954115,0.0018809778425726044
0.02531645569620253,0.9240506329113924,0.017099437379047608,0.018777605104275383,0.001678167725227775
0.02531645569620253,0.9367088607594937,0.014219678140264046,0.015693584687276475,0.001473906547012429
0.02531645569620253,0.9493670886075949,0.011316150877042462,0.0125847494871429,0.0012685986101004382
0.02531645569620253,0.9620253164556962,0.008393316743778195,0.009456015211332868,0.0010626984675546729
0.02531645569620253,0.9746835443037974,0.005457038797205686,0.00631232903183329,0.0008552902346276037
0.02531645569620253,0.9873417721518987,0.002508303122472523,0.0031586617626642097,0.0006503586401916867
0.02531645569620253,1.0,-9.998400131837908e-07,-2.5553122605560906e-17,9.998400131582378e-07
0.0379746835443038,0.0,1.497783516297088e-06,0.0,1.497783516297088e-06
0.0379746835443038,0.012658227848101266,0.003868505020398283,0.004731748539181218,0.0008632435187829351
0.0379746835443038,0.02531645569620253,0.00840730511542637,0.009456015211332863,0.0010487100959064924
0.0379746835443038,0.0379746835443038,0.012929651254771789,0.014165329979794996,0.0012356787250232069
0.0379746835443038,0.05063291139240506,0.017428885513660734,0.01885224644994071,0.0014233609362799757
0.0379746835443038,0.06329113924050633,0.021897673473520462,0.023509353643456597,0.0016116801699361354
0.0379746835443038,0.0759493670886076,0.026329429379051257,0.02812928771662277,0.0017998583375715138
0.0379746835443038,0.08860759493670886,0.03071732512169678,0.03270474360406337,0.001987418482366589
0.0379746835443038,0.10126582278481013,0.035054579088191304,0.03722848656955647,0.0021739074813651657
0.0379746835443038,0.11392405063291139,0.03933446525199898,0.041693363645639074,0.002358898393640091
0.0379746835443038,0.12658227848101267,0.04355032860482987,0.04609231494391896,0.0025419863390890862
0.0379746835443038,0.13924050632911392,0.047695600745188964,0.050418384818209386,0.002722784073020422
0.0379746835443038,0.1518987341772152,0.051763813493574146,0.054664732862835325,0.002900919369261179
0.0379746835443038,0.16455696202531644,0.05574861136332658,0.05882464472872095,0.0030760333653943664
0.0379746835443038,0.17721518987341772,0.059643763226919326,0.06289154274015553,0.003247779513236203
0.0379746835443038,0.18987341772151897,0.06344317336455686,0.06685899629545088,0.0034158229308940136
0.0379746835443038,0.20253164556962025,0.06714089200834468,0.07072073203504423,0.003579840026699546
0.0379746835443038,0.21518987341772153,0.07073112545057701,0.07447064376096928,0.0037395183103922647
0.0379746835443038,0.22784810126582278,0.0742082457568477,0.07810280209201026,0.003894556335162558
0.0379746835443038,0.24050632911392406,0.0775668001073343,0.08161146383927234,0.004044663731938042
0.0379746835443038,0.25316455696202533,0.08080151977850246,0.08499108108734388,0.004189561308841419
0.0379746835443038,0.26582278481012656,0.08390732877026848,0.08823630996669088,0.004328981196422402
0.0379746835443038,0.27848101265822783,0.08687935207893505,0.09134201910341325,0.004462667024478201
0.0379746835443038,0.2911392405063291,0.0897129236131075,0.0943032977330016,0.004590374119894103
0.0379746835443038,0.3037974683544304,0.09240359374777753,0.09711546346526538,0.004711869717487854
0.0379746835443038,0.31645569620253167,0.09494713651047429,0.09977406968815415,0.004826933177679862
0.0379746835443038,0.3291139240506329,0.09733955639261035,0.10227491259876527,0.0049353562061549144
0.0379746835443038,0.34177215189873417,0.0995770947787434,0.10461403785042028,0.005036943071676889
0.0379746835443038,0.35443037974683544,0.10165623598632614,0.10678774680529991,0.00513151081897377
0.0379746835443038,0.3670886075949367,0.1035737129085661,0.10879260238275065,0.005218889474184557
0.0379746835443038,0.37974683544303794,0.10532651225320723,0.11062543449401567,0.00529892224080844
0.0379746835443038,0.3924050632911392,0.10691187937034557,0.11228334505479691,0.005371465684451335
0.0379746835443038,0.4050632911392405,0.10832732266277605,0.11376371256772183,0.005436389904945785
0.0379746835443038,0.4177215189873418,0.10957061757281769,0.11506419626746982,0.0054935786946521264
0.0379746835443038,0.43037974683544306,0.11063981014006481,0.11618273982200311,0.0055429296819382995
0.0379746835443038,0.4430379746835443,0.11153322012505701,0.11711757458405052,0.00558435445899351
0.0379746835443038,0.45569620253164556,0.11224944369443304,0.11786722238770227,0.005617778693269224
